Unnamed: 0,ShortName,RegionName,FullName,WebSite,PathToSoft
52,АНО ВО «Университет при МПА ЕврАзЭС»,г. Санкт-Петербург,Автономная некоммерческая организация высшего образования «Университет при Межпарламентской Ассамблее ЕврАзЭС»,https://www.miep.edu.ru/,"https://www.miep.edu.ru/directions/software_engineering/
https://www.miep.edu.ru/cafedras/mathematics/
https://www.miep.edu.ru/staff/?faculty=42
https://www.miep.edu.ru/about/prepodavateli/
https://www.miep.edu.ru/sveden/files/-Sis_PO_PPO.pdf
"
53,АНО ВО УрУ-УИЭУиП,Свердловская область,"Автономная некоммерческая организация высшего образования «Уральский университет-Уральский институт экономики, управления и права»",https://www.urep.ru/,"http://www.urep.ru/index.php?option=com_content&view=article&id=1918:090415&catid=124:realorbpr&lang=ru&Itemid=91
http://www.urep.ru/index.php?option=com_content&view=article&id=2057&Itemid=20&lang=ru
https://www.urep.ru/index.php?option=com_content&view=article&id=2061&Itemid=20&lang=ru
https://www.urep.ru/index.php?option=com_content&view=article&id=1734&Itemid=724&lang=en
https://www.urep.ru/index.php?option=com_content&view=article&id=1279:kvalbakbi&catid=124:realorbpr&lang=ru&Itemid=361
"
54,"АНО ВО ""ВХУТЕИН""",г. Санкт-Петербург,Автономная некоммерческая организация высшего образования «ХУДОЖЕСТВЕННО-ТЕХНИЧЕСКИЙ ИНСТИТУТ»,https://www.vhutein.ru/,"https://www.vhutein.ru/about_the_university/departments/it/
https://www.vhutein.ru/sveden/education/eduop/
https://www.vhutein.ru/sveden/education/eduaccred/
"
55,АНО ВО Институт современного образования и информационных технологий,г. Москва,Автономная некоммерческая организация высшего образования Институт современного образования и информационных технологий,https://imeit.ru/,"https://imeit.ru/programmy-obucheniya/
https://imeit.ru/abiturientu/
https://imeit.ru/sveden-site/objects/
https://imeit.ru/about/
https://imeit.ru/programmy-obucheniya/management.html
"
56,АНО ВО МГЭУ,г. Москва,Автономная некоммерческая организация высшего образования Московский гуманитарно-экономический университет,http://mgei.ru,"https://mgei.ru/informatsionno-obrazovatelnye-resursy/
https://mgei.ru/elektronnaya-bibliotechnaya-sistema-book-ru/
https://mgei.ru/
https://mgei.ru/ob-organizatsii/obrazovanie/metodicheskie-dokumenty/
https://mgei.ru/srednee-professionalnoe-obrazovanie/
"
57,"АНО ВО Университет ""МИР""",Самарская область,"Автономная некоммерческая организация высшего образования Самарский университет государственного управления ""Международный институт рынка""",https://www.imi-samara.ru/,"https://www.imi-samara.ru/wp-content/uploads/2021/04/Pologenie-o-prakticheskoy-podgotovke.pdf
https://www.imi-samara.ru/wp-content/uploads/2015/05/18_Kuznetsova_Tarkhova_Nazin_123-128.pdf
https://www.imi-samara.ru/wp-content/uploads/2021/05/09.03.03-2019-Сетевые-технологии.pdf
https://www.imi-samara.ru/wp-content/uploads/2020/03/38.03.05-2020-Электронные-обучающие-системы.pdf
https://www.imi-samara.ru/wp-content/uploads/2023/03/2023-polozhenie-o-prakticheskoj-podgotovke-obuchayushhihsya.pdf
"
58,АОУ ВО ЛО «ГИЭФПТ»,Ленинградская область,"Автономное образовательное учреждение высшего образования Ленинградской области «Государственный институт экономики, финансов, права и технологий»",http://gief.ru/,"https://www.gief.ru/sveden/files/000288.pdf
https://www.gief.ru/sveden/files/002136.pdf
https://new.gief.ru/sites/default/files/sveden/GIA_UR_M_2019.pdf
https://new.gief.ru/sites/default/files/sveden/GIA_BI_2016.pdf
https://gief.ru/sites/default/files/sveden/GIA_UR_M_2020.pdf
"
59,"МФЮА, Московский финансово-юридический университет МФЮА",г. Москва,Аккредитованное образовательное частное учреждение высшего образования «Московский финансово-юридический университет МФЮА»,https://www.mfua.ru/,"https://www.mfua.ru/abitur/aspirant/abiturs/2.3.5.-matematicheskoe-i-programmnoe-obespechenie-vychislitelynyh-sistem-kompleksov-i-kompyyuternyh-setey_527.html
https://www.mfua.ru/types-education/srednee-professionalnoe-obrazovanie/kompyuternye-sistemy-i-kompleksy/
https://www.mfua.ru/sveden/files/RPD_YAzyki_i_metody_programmirovaniya_vychislitelynyx_sistem_.pdf
https://www.mfua.ru/sveden/files/RPD_Metody_translyacii_yazykov_programmirovaniya_vychislitelynyx_sistem_.pdf
https://www.mfua.ru/sveden/files/_MTO_09.06.01_MFYUA.pdf
"
60,АЧОУ ВО «ИУБиП» (г. Пятигорск),Ставропольский край,"Аккредитованное частное образовательное учреждение высшего образования «Институт Управления, Бизнеса и Права» (г. Пятигорск)",http://www.piubp.ru/,"http://www.piubp.ru/
http://www.piubp.ru/abitur/2023
http://www.piubp.ru/piubip/admission/2021/range_list/40.05.02_211030.xlsx
http://www.piubp.ru/piubip/admission/2019/range_list/38.05.01_191031.xlsx
http://www.piubp.ru/abitur/2024
"
61,БОУ ВО «ЧГИКИ» Минкультуры Чувашии,Чувашская Республика - Чувашия,"Бюджетное образовательное учреждение высшего образования Чувашской Республики  «Чувашский государственный институт культуры и искусств» Министерства культуры, по делам национальностей и архивного дела Чувашской Республики",http://chgiki.ru/abitur/,"https://chgiki.ru/abitur/bachelor/
https://chgiki.ru/abitur/priemnaya-kampaniya-na-2022-2023-uchebnyy-god/bachelor/
https://www.chgiki.ru/abitur/priemnaya-kompaniya-spo-na-2023-2024-uchebnyy-god/spo_sredn/
https://chgiki.ru/abitur/archive/priemnaya-kampaniya-na-2022-2023-uchebnyy-god/bachelor/
"
62,ВИВТ - АНОО ВО,Воронежская область,Воронежский институт высоких технологий - автономная некоммерческая образовательная организация высшего образования,https://vivt.ru/,"https://vivt.ru/vo/bachelor/is-z-is
https://vivt.ru/science/course
https://vivt.ru/vo/magistr/ivt
http://fdpo.vivt.ru/course/index.php?categoryid=7&time=1677618000
https://do.vivt.ru/
"
64,"ГОВПО ""ДОНЕЦКИЙ НАЦИОНАЛЬНЫЙ УНИВЕРСИТЕТ ЭКОНОМИКИ И ТОРГОВЛИ ИМЕНИ МИХАИЛА ТУГАН-БАРАНОВСКОГО""","образовательные учреждения, находящиеся за пределами Российской Федерации","ГОСУДАРСТВЕННАЯ ОРГАНИЗАЦИЯ ВЫСШЕГО ПРОФЕССИОНАЛЬНОГО ОБРАЗОВАНИЯ ""ДОНЕЦКИЙ НАЦИОНАЛЬНЫЙ УНИВЕРСИТЕТ ЭКОНОМИКИ И ТОРГОВЛИ ИМЕНИ МИХАИЛА ТУГАН-БАРАНОВСКОГО""",https://donnuet.education/,
65,ВОЛГОГРАДСКАЯ ГОСУДАРСТВЕННАЯ КОНСЕРВАТОРИЯ ИМ. П.А. СЕРЕБРЯКОВА,Волгоградская область,ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ «ВОЛГОГРАДСКАЯ ГОСУДАРСТВЕННАЯ КОНСЕРВАТОРИЯ ИМЕНИ П.А. СЕРЕБРЯКОВА»,http://new.serebryakovka.ru/,"https://new.serebryakovka.ru/abiturientu/priyom-po-vpo/
https://new.serebryakovka.ru/sveden/education/
https://new.serebryakovka.ru/sveden/objects/
https://new.serebryakovka.ru/abiturientu/priyom-po-spo/
http://new.serebryakovka.ru/obuchayushchemusya/elektronnaya-informacionno-obrazovatelnaya-sreda/
"
66,"ГОУ ВПО ЛНР ""ЛГУ им. В. ДАЛЯ""","образовательные учреждения, находящиеся за пределами Российской Федерации","ГОСУДАРСТВЕННОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ЛУГАНСКОЙ НАРОДНОЙ РЕСПУБЛИКИ ""ЛУГАНСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ИМЕНИ ВЛАДИМИРА ДАЛЯ""",http://daluniver.ru/,"https://daluniver.ru/struktura/fakultety/fakultet-kompyuternykh-sistem-i-informatsionnykh-tekhnologij/kafedra-informatsionnykh-i-upravlyayushchikh-sistem.html
https://daluniver.ru/struktura/drugie-podrazdeleniya/98-departament-programmnogo-obespecheniya.html
http://daluniver.ru/struktura/fakultety/fakultet-kompyuternykh-sistem-i-informatsionnykh-tekhnologij/kafedra-prikladnoj-matematiki.html
http://daluniver.ru/struktura/fakultety/fakultet-kompyuternykh-sistem-i-informatsionnykh-tekhnologij/kafedra-kompyuternykh-sistem-i-setej.html
https://daluniver.ru/struktura/fakultety/fakultet-kompyuternykh-sistem-i-informatsionnykh-tekhnologij.html
"
